image,mask_id,label,occluded,polygon_index,area,visible_fraction,match_score,rebuilt
target_waterfall,10,waterfall,0,5,70415,1.0,1.0,False
target_waterfall,11,plant,0,6,21608,0.564222,1.0,False
target_waterfall,12,plants,0,7,77974,1.0,1.0,False
target_waterfall,13,plant,0,10,69147,1.0,1.0,False
target_waterpark,1,tree,1,0,2693,0.507539,1.0,False
target_waterpark,2,tree,1,3,1623,0.510057,1.0,False
target_waterpark,3,slide,1,10,25298,0.265699,1.0,False
target_waterpark,4,tree,1,11,2270,0.575704,1.0,False
target_waterpark,5,slide,1,13,28417,0.636225,1.0,False
target_waterpark,6,tree,1,14,7765,0.769726,1.0,False
target_waterpark,7,water,1,15,262614,0.885334,1.0,False
target_waterpark,8,poolside,1,17,34928,0.753246,1.0,False
target_waterpark,9,tree,1,18,3613,0.813739,1.0,False
target_waterpark,10,tree,0,1,10174,1.0,1.0,False
target_waterpark,11,person,0,2,747,1.0,1.0,False
target_waterpark,12,person,0,4,709,1.0,1.0,False
target_waterpark,13,sign,0,5,805,1.0,1.0,False
target_waterpark,14,tree,0,6,8321,1.0,1.0,False
target_waterpark,15,giraffe,0,8,699,1.0,1.0,False
target_waterpark,16,slide,0,9,86799,1.0,1.0,False
target_waterpark,17,flag,0,12,484,1.0,1.0,False
target_waterpark,18,flag,0,16,385,1.0,1.0,False
target_winecellar,1,box,1,12,2869,1.0,1.0,False
target_winecellar,2,table,1,14,51383,0.510517,1.0,False
target_winecellar,3,boxes,1,19,7621,0.901573,1.0,False
target_winecellar,4,sign,1,22,9824,0.977707,1.0,False
target_winecellar,5,bottle,0,0,186,1.0,1.0,False
target_winecellar,6,ceiling_light,0,20,366,1.0,1.0,False
target_winecellar,7,chairs,0,36,79905,1.0,1.0,False
target_winecellar,8,bottle,0,35,158,1.0,1.0,False
target_winecellar,9,candle,0,34,848,1.0,1.0,False
target_winecellar,10,bottles,0,33,381,1.0,1.0,False
target_winecellar,11,bottles,0,32,339,1.0,1.0,False
target_winecellar,12,ceiling_light,0,30,637,0.998433,1.0,False
target_winecellar,13,ceiling_light,0,28,133,1.0,1.0,False
target_winecellar,14,bottles,0,27,669,1.0,1.0,False
target_winecellar,15,bottles,0,26,288,1.0,1.0,False
target_winecellar,16,bottle,0,25,1452,1.0,1.0,False
target_winecellar,17,bottle,0,24,200,1.0,1.0,False
target_winecellar,18,bottles,0,23,239,1.0,1.0,False
target_winecellar,19,ceiling_light,0,21,795,1.0,1.0,False
target_winecellar,20,bottles,0,18,1227,1.0,1.0,False
target_winecellar,21,candle,0,1,1947,1.0,1.0,False
target_winecellar,22,bottle,0,17,1819,1.0,1.0,False
target_winecellar,23,glass,0,16,1148,1.0,1.0,False
target_winecellar,24,bottle,0,15,809,1.0,1.0,False
target_winecellar,25,bottle,0,13,190,1.0,1.0,False
target_winecellar,26,bottles,0,11,1481,0.994627,1.0,False
target_winecellar,27,bottle,0,10,899,1.0,1.0,False
target_winecellar,28,bottles,0,9,916,1.0,1.0,False
target_winecellar,29,boxes,0,8,3877,1.0,1.0,False
target_winecellar,30,bottles,0,7,310,1.0,1.0,False
target_winecellar,31,bottle,0,6,732,1.0,1.0,False
target_winecellar,32,boxes,0,5,6028,1.0,1.0,False
target_winecellar,33,boxes,0,3,4731,1.0,1.0,False
target_winecellar,34,ceiling_light,0,2,279,1.0,1.0,False
target_winecellar,35,bottle,0,37,206,1.0,1.0,False
target_workshop_IDS01,1,outlet,1,3,2198,0.87015,1.0,False
target_workshop_IDS01,2,tool,1,4,7935,0.95407,1.0,False
target_workshop_IDS01,3,table,1,11,74013,0.579639,1.0,False
target_workshop_IDS01,4,tools,1,14,9054,0.768591,1.0,False
target_workshop_IDS01,5,tools,1,19,9207,0.894926,1.0,False
target_workshop_IDS01,6,tools,1,21,16007,0.955471,1.0,False
target_workshop_IDS01,7,machine,1,22,12820,0.574141,1.0,False
target_workshop_IDS01,8,tools,1,23,20768,0.976032,1.0,False
target_workshop_IDS01,9,machine,1,26,12894,0.966784,1.0,False
target_workshop_IDS01,10,tools,1,31,3566,0.649545,1.0,False
target_workshop_IDS01,11,tool,1,36,5198,0.778493,1.0,False
target_workshop_IDS01,12,tools,1,37,6081,0.886831,1.0,False
target_workshop_IDS01,13,tool,1,38,8195,0.92203,1.0,False
target_workshop_IDS01,14,funnel,1,39,2231,0.924575,1.0,False
target_workshop_IDS01,15,tool,0,0,8730,1.0,1.0,False
target_workshop_IDS01,16,tool,0,1,8929,0.934974,1.0,False
target_workshop_IDS01,17,machine,0,42,3975,1.0,1.0,False
target_workshop_IDS01,18,tools,0,40,13715,1.0,1.0,False
target_workshop_IDS01,19,tools,0,35,9905,0.999395,1.0,False
target_workshop_IDS01,20,tool,0,34,4139,1.0,1.0,False
target_workshop_IDS01,21,tools,0,33,12422,1.0,1.0,False
target_workshop_IDS01,22,tools,0,32,17901,1.0,1.0,False
target_workshop_IDS01,23,clamp,0,30,12946,0.96807,1.0,False
target_workshop_IDS01,24,tools,0,29,23320,1.0,1.0,False
target_workshop_IDS01,25,tools,0,28,12406,0.999275,1.0,False
target_workshop_IDS01,26,tape,0,27,3192,1.0,1.0,False
target_workshop_IDS01,27,tools,0,25,11312,1.0,1.0,False
target_workshop_IDS01,28,toolbox,0,24,78288,0.999974,1.0,False
target_workshop_IDS01,29,machine,0,20,20819,0.921766,1.0,False
target_workshop_IDS01,30,tool,0,18,1817,1.0,1.0,False
target_workshop_IDS01,31,outlet,0,17,3788,1.0,1.0,False
target_workshop_IDS01,32,tools,0,16,7919,1.0,1.0,False
target_workshop_IDS01,33,lamp,0,15,2079,1.0,1.0,False
target_workshop_IDS01,34,bucket,0,13,17911,1.0,1.0,False
target_workshop_IDS01,35,keyboard,0,12,20745,0.997116,1.0,False
target_workshop_IDS01,36,lamp,0,9,10352,1.0,1.0,False
target_workshop_IDS01,37,tool,0,8,920,1.0,1.0,False
target_workshop_IDS01,38,tools,0,7,9700,1.0,1.0,False
target_workshop_IDS01,39,tool,0,6,1345,1.0,1.0,False
target_workshop_IDS01,40,tape,0,2,7052,1.0,1.0,False
target_workshop_IDS01,41,tools,0,43,32172,1.0,1.0,False
